co_code,name,symbol,scripcode
40156,"Gita Renewable Energy Ltd",NULL,539013
40157,"Chennai Ferrous Industries Ltd",NULL,539011
40171,"Comfort Fincap Ltd",NULL,535267
40176,"Halder Venture Ltd",NULL,539854
40188,"Ventive Hospitality Ltd",VENTIVE,544321
40217,"Shalby Ltd",SHALBY,540797
40267,"Credo Brands Marketing Ltd",MUFTI,544058
40279,"Indus Towers Ltd",INDUSTOWER,534816
40291,"Max Heights Infrastructure Ltd",NULL,534338
40292,"Swati Projects Ltd",NULL,543914
40294,"Alembic Pharmaceuticals Ltd",APLLTD,533573
40341,"VMS Industries Ltd",NULL,533427
40342,"Jubilant Industries Ltd",JUBLINDS,533320
40365,"Shiv Aum Steels Ltd",SHIVAUM,535347
40401,"Elgi Rubber Company Ltd",ELGIRUBCO,500471
40409,"Vinayak Polycon International Ltd",NULL,534639
40410,"Maestros Electronics & Telecommun. Systems Ltd",NULL,538401
40412,"Vardhman Special Steels Ltd",VSSL,534392
40414,"Hemant Surgical Industries Ltd",NULL,543916
40420,"Motilal Oswal M50 ETF",MOM50,590115
40429,"HDFC Gold ETF",HDFCGOLD,533230
40430,"ICICI Prudential Gold ETF",GOLDIETF,533244
40438,"Future Market Networks Ltd",FMNL,533296
40448,"Infronics Systems Ltd",NULL,537985
40452,"AGS Transact Technologies Ltd",AGSTRA,543451
40457,"Endurance Technologies Ltd",ENDURANCE,540153
40458,"Vaswani Industries Ltd",VASWANI,533576
40459,"Nippon India ETF Nifty Infrastructure BeES",INFRABEES,543255
40460,"Tijaria Polypipes Ltd",TIJARIA,533629
40479,"Bharatiya Global Infomedia Ltd",BGLOBAL,533499
40488,"Axis Gold ETF",AXISGOLD,533570
40505,"Brooks Laboratories Ltd",BROOKS,533543
40506,"Kridhan Infra Ltd",KRIDHANINF,533482
40512,"Five X Tradecom Ltd",NULL,536751
40513,"Olympic Cards Ltd",NULL,534190
40517,"Onelife Capital Advisors Ltd",ONELIFECAP,533632
40521,"Thomas Scott India Ltd",THOMASCOTT,533941
40541,"Godavari Biorefineries Ltd",GODAVARIB,544279
40549,"Motilal Oswal Midcap 100 ETF",MOM100,536960
40552,"Nagarjuna Fertilizers & Chemicals Ltd",NAGAFERT,539917
40564,"Ujaas Energy Ltd",UEL,533644
40566,"Sanco Industries Ltd",SANCO,532120
40572,"eMudhra Ltd",EMUDHRA,543533
40592,"Apex Capital and Finance Ltd",NULL,541133
40619,"Lemon Tree Hotels Ltd",LEMONTREE,541233
40647,"Tree House Education & Accessories Ltd",TREEHOUSE,533540
40738,"Essar Shipping Ltd",ESSARSHPNG,533704
40749,"RHI Magnesita India Ltd",RHIM,534076
40766,"Motilal Oswal NASDAQ 100 ETF",MON100,533385
40768,"Jana Small Finance Bank Ltd",JSFB,544118
40790,"Arvind SmartSpaces Ltd",ARVSMART,539301
40903,"Aditya Birla Capital Ltd",ABCAPITAL,540691
40912,"Aditya Birla Fashion & Retail Ltd",ABFRL,535755
40939,"Nifty Smallcap 100",CNXSMALLCA,513204
40942,"Avenue Supermarts Ltd",DMART,540376
40963,"Tube Investments of India Ltd",TIINDIA,540762
41136,"Setubandhan Infrastructure Ltd",SETUINFRA,533605
41147,"L&T Finance Ltd",LTF,533519
41198,"Golden Bull Research & Growth Ltd",NULL,538295
41218,"Schneider Electric Infrastructure Ltd",SCHNEIDER,534139
41220,"Aditya Birla Sun Life Gold ETF",BSLGOLDETF,533408
41221,"Phoenix Overseas Ltd",PHOGLOBAL,41221
41238,"Indo Thai Securities Ltd",INDOTHAI,533676
41242,"Paul Merchants Ltd",NULL,539113
41244,"A F Enterprises Ltd",NULL,538351
41261,"Dr Lal Pathlabs Ltd",LALPATHLAB,539524
41282,"Invesco India Nifty ETF",IVZINNIFTY,521253
41285,"PMC Fincorp Ltd",NULL,534060
41287,"Caspian Corporate Services Ltd",NULL,534732
41288,"Ram Minerals and Chemicals Ltd",NULL,534734
41289,"Aerpace Industries Ltd",NULL,534733
41290,"Madhya Bharat Agro Products Ltd",MBAPL,538370
41298,"Sophia Traexpo Ltd",NULL,541633
41310,"Kanco Tea & Industries Ltd",NULL,541005
41312,"MT Educare Ltd",MTEDUCARE,534312
41315,"Delphi World Money Ltd",DELPHIFX,533452
41316,"Fervent Synergies Ltd",NULL,533896
41327,"Nifty India Consumption",CNXCONSUMP,512456
41328,"Nifty Auto",CNXAUTO,512457
41329,"Nifty Metal",CNXMETAL,512460
41343,"PB Fintech Ltd",POLICYBZR,543390
41344,"Shree Ganesh Biotech India Ltd",NULL,539470
41356,"Nifty 200",CNX200INDE,523422
41359,"Nifty Media",CNXMEDIA,531026
41361,"Aditya Birla Sun Life Nifty 50 ETF",BSLNIFTY,543474
41369,"Just Dial Ltd",JUSTDIAL,535648
41375,"JTL Industries Ltd",JTLIND,534600
41383,"Nifty Commodities",CNXCOMMODI,500475
41384,"Nifty Financial Services",CNXFINANCE,500487
41386,"Chamak Holdings Ltd",NULL,539600
41398,"Shemaroo Entertainment Ltd",SHEMAROO,538685
41403,"TV Vision Ltd",TVVISION,540083
41427,"Jain Irrigation Systems Ltd-DVR",JISLDVREQS,570004
41429,"LIC MF Gold ETF",LICMFGOLD,533719
41433,"Commercial Syn Bags Ltd",COMSYN,539986
41473,"Hexa Tradex Ltd",HEXATRADEX,534328
41486,"CDG Petchem Ltd",NULL,534796
41487,"RattanIndia Enterprises Ltd",RTNINDIA,534597
41490,"Nifty Dividend Opportunities 50",CNXDIVIDEN,500478
41492,"Prozone Realty Ltd",PROZONER,534675
41535,"Sampann Utpadan India Ltd",SAMPANN,534598
41547,"Northern ARC Capital Ltd",NORTHARC,544260
41553,"Uday Jewellery Industries Ltd",NULL,539518
41741,"Integra Essentia Ltd",ESSENTIA,535958
41771,"Dodla Dairy Ltd",DODLA,543306
41847,"Nifty50 Dividend Points",NIFTYDIVID,500485
41859,"NRB Industrial Bearings Ltd",NIBL,535458
41887,"Pyxis Finvest Ltd",NULL,534109
41900,"BSE Greenex",NULL,1140
42049,"Sadbhav Infrastructure Projects Ltd",SADBHIN,539346
42128,"Indostar Capital Finance Ltd",INDOSTAR,541336
42129,"Looks Health Services Ltd",NULL,534422
42137,"Phoenix Township Ltd",NULL,537839
42165,"Jupiter Infomedia Ltd",NULL,534623
42197,"Thejo Engineering Ltd",THEJO,500492
42260,"Advance Metering Technology Ltd",AMTL,534612
42273,"Shree Krishna Infrastructure Ltd",NULL,542146
42274,"Sungold Media & Entertainment Ltd",NULL,541799
42281,"Max Alert Systems Ltd",NULL,534563
42328,"Zuari Agro Chemicals Ltd",ZUARI,534742
42365,"Tasty Dairy Specialities Ltd",NULL,540955
42402,"Kalyan Jewellers India Ltd",KALYANKJIL,543278
42462,"Mrs Bectors Food Specialities Ltd",BECTORFOOD,543253
42511,"Haria Apparels Ltd",NULL,538081
42512,"Universus Photo Imagings Ltd",UNIVPHOTO,542933
42518,"Thyrocare Technologies Ltd",THYROCARE,539871
42523,"Healthcare Global Enterprises Ltd",HCG,539787
42529,"Waaree Renewables Technologies Ltd",WAAREERTL,534618
42548,"Decillion Finance Ltd",NULL,539190
42562,"SRG Housing Finance Ltd",SRGHFL,534680
42570,"Arambhan Hospitality Services Ltd",NULL,539403
42583,"Abhijit Trading Company Ltd",NULL,539560
42587,"Shri Niwas Leasing & Finance Ltd",NULL,538897
42596,"Jointeca Education Solutions Ltd",NULL,534659
42606,"Spacenet Enterprises India Ltd",SPCENET,513249
42683,"Comfort Commotrade Ltd",NULL,534691
42712,"ASK Automotive Ltd",ASKAUTOLTD,544022
42719,"Indigo Paints Ltd",INDIGOPNTS,543258
42732,"Prudent Corporate Advisory Services Ltd",PRUDENT,543527
42736,"Aditri Industries Ltd",NULL,534707
42737,"Shanti Guru Industries Ltd",NULL,534708
42741,"Music Broadcast Ltd",RADIOCITY,540366
42751,"Keystone Realtors Ltd",RUSTOMJEE,543669
42781,"Stove Kraft Ltd",STOVEKRAFT,543260
42782,"Bronze Infra-Tech Ltd",NULL,534731
42820,"Veto Switchgears & Cables Ltd",VETO,539331
42895,"IND Renewable Energy Ltd",NULL,536709
42896,"Eco Friendly Food Processing Park Ltd",NULL,534839
42897,"Esteem Bio Organic Food Processing Ltd",NULL,534927
42898,"Nifty Low Volatility 50",CNXLOWVOLA,500494
42899,"Nifty High Beta 50",CNXHIGHBET,500496
42900,"Nifty Alpha 50",NFTALPHA50,500497
42924,"BSE CARBONEX",NULL,1145
42927,"Mukta Agriculture Ltd",NULL,535204
42928,"Mystic Electronics Ltd",NULL,535205
42944,"JSW Infrastructure Ltd",JSWINFRA,543994
42958,"BSE SME IPO",NULL,1146
43058,"Eureka Forbes Ltd",EUREKAFORB,543482
43069,"PDS Ltd",PDSL,538730
43079,"Aptus Value Housing Finance India Ltd",APTUS,543335
43083,"Genus Paper & Boards Ltd",GENUSPAPER,538961
43091,"Mega Nirman & Industries Ltd",NULL,539767
43129,"Subh Tex (India) Ltd",NULL,536671
43130,"Sunstar Realty Development Ltd",NULL,535141
43151,"Covidh Technologies Ltd",NULL,534920
43205,"JITF Infra Logistics Ltd",JITFINFRA,540311
43224,"NIBE Ltd",NIBE,535136
43228,"HPC Biosciences Ltd",NULL,535217
43229,"Channel Nine Entertainment Ltd",NULL,535142
43230,"Opal Luxury Time Products Ltd",OPAL,500504
43309,"Snowman Logistics Ltd",SNOWMAN,538635
43355,"Updater Services Ltd",UDS,543996
43363,"Kiran Vyapar Ltd",NULL,537750
43395,"Samruddhi Realty Ltd",NULL,535466
43396,"GCM Securities Ltd",NULL,535431
43397,"Ashapura Intimates Fashion Ltd",AIFL,535467
43416,"SDC Techmedia Ltd",NULL,535647
43417,"R J Bio-Tech Ltd",NULL,536456
43418,"Lakhotia Polyesters (India) Ltd",NULL,535387
43472,"ICICI Prudential Nifty ETF",NIFTYIETF,537007
43473,"SBI Sensex ETF",NULL,535276
43474,"Nippon India ETF NIFTY 100",NIF100BEES,537483
43528,"Focus Suites Solutions & Services Ltd",NULL,540945
43575,"Indegene Ltd",INDGN,544172
43583,"Wonderla Holidays Ltd",WONDERLA,538268
43592,"Viaan Industries Ltd",NULL,537524
43632,"India Finsec Ltd",NULL,535667
43638,"Kushal Ltd",NULL,536170
43639,"eDynamics Solutions Ltd",NULL,535694
43657,"Sanginita Chemicals Ltd",SANGINITA,538408
43666,"ECS Biztech Ltd",NULL,540063
43685,"Equitas Small Finance Bank Ltd",EQUITASBNK,543243
43686,"Future Lifestyle Fashions Ltd",FLFL,536507
43706,"Nifty 100 Liquid 15",LIX15,500505
43757,"GCM Commodity & Derivatives Ltd",NULL,535917
43767,"VKJ Infradevelopers Ltd",NULL,536128
43768,"Julien Agro Infratech Ltd",NULL,536073
43787,"Tiger Logistics (India) Ltd",NULL,536264
43790,"ICICI Prudential Nifty 100 ETF",NIF100IETF,537008
43805,"Satkar Finlease Ltd",NULL,536592
43807,"S R G Securities Finance Ltd",NULL,536710
43808,"Newever Trade Wings Ltd",NULL,536644
43812,"VCU Data Management Ltd",NULL,536672
43814,"Greenlam Industries Ltd",GREENLAM,538979
43822,"Mitcon Consultancy & Engineering Services Ltd",MITCON,515508
43827,"Stellar Capital Services Ltd",NULL,536738
43829,"Amrapali Capital and Finance Services Ltd",NULL,536737
43863,"Jindal Poly Investment & Finance Company Ltd",JPOLYINVST,536773
43934,"Gujarat Gas Ltd",GUJGASLTD,539336
43950,"Diligent Media Corporation Ltd",DNAMEDIA,540789
43952,"James Warren Tea Ltd",NULL,538564
43958,"Suyog Telematics Ltd",SUYOG,537259
43964,"RCI Industries & Technologies Ltd",NULL,537254
43981,"Vantage Knowledge Academy Ltd",NULL,539761
43989,"Inox Wind Ltd",INOXWIND,539083
43998,"Chemtech Industrial Valves Ltd",NULL,537326
43999,"Aananda Lakshmi Spinning Mills Ltd",NULL,539096
44000,"Sheshadri Industries Ltd",NULL,539111
44005,"Cityon Systems (India) Ltd",NULL,780013
44019,"SM Auto Stamping Ltd",NULL,543065
44041,"Nath Bio-Genes (India) Ltd",NATHBIOGEN,537291
44042,"Agri-Tech (India) Ltd",AGRITECH,537292
44073,"Agrimony Commodities Ltd",NULL,537492
44085,"Dhunseri Tea & Industries Ltd",DTIL,538902
44130,"Polymac Thermoformers Ltd",NULL,537573
44137,"Lancer Containers Lines Ltd",LANCER,539841
44177,"Unishire Urban Infra Ltd",NULL,537582
44204,"Jaisukh Dealers Ltd",NULL,780001
44209,"Laxmipati Engineering Works Ltd",NULL,537669
44227,"B.C. Power Controls Ltd",BCP,537766
44230,"Karnimata Cold Storage Ltd",NULL,537784
44237,"Race Eco Chain Ltd",RACE,537785
44239,"Gracious Software Ltd",NULL,780002
44282,"SPS Finquest Ltd",NULL,538402
44283,"Womens Next Loungeries Ltd",NULL,538128
44299,"Simbhaoli Sugars Ltd",SIMBHALS,539742
44323,"Kaizen Agro Infrabuild Ltd",NULL,538833
44331,"Oceanaa Biotek industries Ltd",NULL,538019
44358,"Golden Crest Education & Services Ltd",NULL,540062
44362,"Shri Krishna Prasadam Ltd",NULL,537954
44363,"Machhar Industries Ltd",NULL,543934
44375,"Nifty CPSE",CPSE,532203
44398,"Quess Corp Ltd",QUESS,539978
44404,"HPL Electric & Power Ltd",HPL,540136
44411,"Madhuban Constructions Ltd",NULL,780009
44412,"CPSE ETF",CPSEETF,538057
44416,"Kanak Krishi Implements Ltd",NULL,780003
44417,"Jigyasa Infrastructure Ltd",NULL,780019
44418,"Autumn Builders Ltd",NULL,780004
44419,"Parnav Sports Academy Ltd",NULL,780017
44421,"Dekson Castings Ltd",NULL,780006
44422,"Sirohia & Sons Ltd",NULL,538667
44424,"Moneyboxx Finance Ltd",NULL,538446
44425,"R&B Denims Ltd",NULL,538119
44429,"Prabhat Technologies (India) Ltd",NULL,540027
44436,"Oasis Tradelink Ltd",NULL,538547
44448,"Nifty 10 Yr Benchmark G-Sec",NIFTYGSEC,532188
44452,"Nifty50 Value 20",NV5020,532223
44480,"Benchmark Computer Solutions Ltd",NULL,544052
44493,"Nippon India ETF Nifty India Consumption",CONSUMBEES,512380
44500,"Matrimony.com Ltd",MATRIMONY,540704
44508,"Aarvi Encon Ltd",AARVI,535014
44536,"Nippon India ETF  Nifty Dividend Opportunities 50",DIVOPPBEES,532433
44544,"Vistar Amar Ltd",NULL,538565
44615,"GCM Capital Advisors Ltd",NULL,538319
44662,"CMS Info Systems Ltd",CMSINFO,543441
44814,"L&T Technology Services Ltd",LTTS,540115
44990,"Jubilant Agri & Consumer Products Ltd",JUBLCPL,544355
44993,"Jupiter Life Line Hospitals Ltd",JLHL,543980
45056,"Manba Finance Ltd",MANBA,544262
45107,"Narayana Hrudayalaya Ltd",NH,539551
45144,"Parag Milk Foods Ltd",PARAGMILK,539889
45167,"Starlit Power Systems Ltd",NULL,538733
45268,"Shyam Metalics & Energy Ltd",SHYAMMETL,543299
45500,"Nifty Shariah 25",CNXSHERIAH,532030
45645,"Nifty Growth Sectors 15",NI15,532556
45646,"BSE India Infrastructure Index",NULL,1147
45662,"Divinus Fabrics Ltd",NULL,538432
45663,"Tarini International Ltd",NULL,538496
45703,"Quasar India Ltd",NULL,538452
45740,"Bansal Roofing Products Ltd",NULL,538546
45748,"Navkar Corporation Ltd",NAVKARCORP,539332
45756,"Creative Merchants Ltd",NULL,538504
45759,"Nifty50 TR 2x Leverage",TR2XLEVE,532943
45760,"Nifty50 TR 1x Inverse",TR1XINV,532012
45765,"Gulf Oil Lubricants India Ltd",GULFOILLUB,538567
45766,"Shivamshree Businesses Ltd",NULL,538520
45776,"Fraser and Company Ltd",NULL,539032
45781,"Canopy Finance Ltd",NULL,539304
45784,"Omansh Enterprises Ltd",NULL,538537
45791,"Supernova Advertising Ltd",NULL,780008
45793,"BDR Buildcon Ltd",BDR,532681
45794,"Adarsh Mercantile Ltd",NULL,538563
45795,"Bhanderi Infracon Ltd",NULL,538576
45814,"Zinema Media & Entertainment Ltd",NULL,538579
45815,"Vishal Fabrics Ltd",VISHAL,538598
45816,"Triveni Enterprises Ltd",NULL,538569
45817,"Fruition Venture Ltd",NULL,538568
45823,"Crayons Advertising Ltd",CRAYONS,45823
45828,"AAVAS Financiers Ltd",AAVAS,541988
45829,"Achal Investments Ltd",NULL,538570
45834,"Solis Marketing Ltd",NULL,538575
45849,"KHFM Hospitality & Facility Mgt. Services Ltd",KHFM,535159
45880,"Meghna Infracon Infrastructure Ltd",NULL,538668
45888,"Antony Waste Handling Cell Ltd",AWHCL,543254
45890,"Encash Entertainment Ltd",NULL,538684
45895,"Suumaya Industries Ltd",SUULD,780011
45900,"Unilex Colour & Chemical Ltd",UNILEX,45900
45909,"Ultracab (India) Ltd",NULL,538706
45914,"Aurum Proptech Ltd",AURUM,539289
45919,"Aryaman Capital Markets Ltd",NULL,538716
45921,"Momai Apparels Ltd",MOMAI,532520
45926,"DRA Consultants Ltd",NULL,540144
45928,"Atishay Ltd",NULL,538713
45929,"Yasho Industries Ltd",YASHO,541167
45939,"Uniparts India Ltd",UNIPARTS,543689
45943,"R Shares Sensex ETF",NULL,538683
45947,"Dhabriya Polywood Ltd",NULL,538715
45948,"Vibrant Global Capital Ltd",NULL,538732
45949,"Ceinsys Tech Ltd",NULL,538734
45950,"Hanman Fit Ltd",NULL,538731
45955,"Laurus Labs Ltd",LAURUSLABS,540222
45967,"Amber Enterprises India Ltd",AMBER,540902
46016,"Continental Seeds and Chemicals Ltd",CONTI,535065
46235,"Ramdevbaba Solvent Ltd",RBS,46235
47716,"Computer Age Management Services Ltd",CAMS,543232
47802,"Global Surfaces Ltd",GSLSU,543829
48455,"India Shelter Finance Corporation Ltd",INDIASHLTR,544044
48889,"Suryoday Small Finance Bank Ltd",SURYODAY,543279
51457,"BSE CPSE",NULL,1152
51458,"Nifty50 PR 2x Leverage",PR2XLEVE,532897
51459,"Nifty50 PR 1x Inverse",PR1XINV,532962
51461,"Nifty 100 Equal Weight",NFT100EQWT,532963
51463,"Partani Appliances Ltd",NULL,538686
51468,"JLA Infraville Shoppers Ltd",NULL,538765
51488,"Jet Solar Ltd",NULL,538794
51492,"Aayush Wellness Ltd",NULL,539528
51493,"Genomic Valley Biotech Ltd",NULL,539206
51512,"Callista Industries Ltd",NULL,539335
51532,"Aryan Share & Stock Brokers Ltd",NULL,542176
52315,"Neopolitan Pizza and Foods Ltd",NEO,544269
54036,"Svarnim Trade Udyog Ltd",NULL,539911
54748,"Apoorva Leasing Finance & Investment Co Ltd",NULL,539545
54759,"IDFC First Bank Ltd",IDFCFIRSTB,539437
54764,"Radhagobind Commercial Ltd",NULL,539673
54766,"Quality Power Electrical Equipments Ltd",QPOWER,544367
54769,"Intellect Design Arena Ltd",INTELLECT,538835
54778,"Coffee Day Enterprises Ltd",COFFEEDAY,539436
54800,"Octavius Plantations Ltd",NULL,542938
54801,"Sabrimala Industries India Ltd",NULL,540132
54807,"Rajkot Investment Trust Ltd",NULL,539495
54811,"Virat Leasing Ltd",NULL,539167
54821,"Alstone Textiles (India) Ltd",NULL,539277
54835,"Emerald Finance Ltd",NULL,538882
54837,"Colab Platforms Ltd",NULL,542866
54840,"Mask Investments Ltd",MASKINVEST,538376
54848,"Symbiox Investment & Trading Co Ltd",NULL,539278
54858,"Decorous Investment And Trading Co Ltd",NULL,539405
54872,"Regency Fincorp Ltd",NULL,540175
54878,"Seacoast Shipping Services Ltd",NULL,542753
54879,"Consecutive Investments & Trading Co Ltd",NULL,539091
55355,"Mangalam Seeds Ltd",NULL,539275
57107,"Indong Tea Company  Ltd",NULL,543769
58495,"Globe Textiles (India) Ltd",GLOBE,538431
58662,"Karnavati Finance Ltd",NULL,538928
60074,"Ashari Agencies Ltd",NULL,540024
60838,"SSPN Finance Ltd",NULL,539026
63858,"Ascom Leasing & Investments Ltd",ASCOM,535350
64793,"Niyogin Fintech Ltd",NULL,538772
64808,"Raghuvansh Agrofarms Ltd",NULL,538921
64810,"Captain Pipes Ltd",NULL,538817
64811,"Star Housing Finance Ltd",NULL,539017
64812,"O.P Chains Ltd",NULL,539116
64816,"Ganesha Ecoverse Ltd",NULL,539041
64819,"Aanchal Ispat Ltd",NULL,538812
64823,"Majestic Research Services & Solutions Ltd",NULL,539229
64824,"Monte Carlo Fashions Ltd",MONTECARLO,538836
64826,"Adhiraj Distributors Ltd",NULL,780018
64827,"Gokul Solutions Ltd",NULL,780012
64830,"Has Lifestyle Ltd",NULL,780014
64838,"Lucent Industries Ltd",NULL,539682
64845,"Manaksia Aluminium Company Ltd",MANAKALUCO,539045
64846,"Manaksia Steels Ltd",MANAKSTEEL,539044
64847,"Manaksia Coated Metals & Industries Ltd",MANAKCOAT,539046
64848,"BKM Industries Ltd",BKMINDST,539043
64851,"Heads UP Ventures Ltd",HEADSUP,540210
64852,"3rd Rock Multimedia Ltd",3RDROCK,532066
64875,"Franklin Industries Ltd",NULL,540190
64887,"Manpasand Beverages Ltd",MANPASAND,539207
64900,"Sanasa Tech Feb Ltd",NULL,780015
64930,"Kotak Nifty Bank ETF",BANKNIFTY1,590136
64949,"Amsons Apparels Ltd",NULL,538861
64950,"LIC Nomura MF G-Sec Long Term ETF",LICNETFGSC,532530
64977,"Fusion Finance Ltd",FUSION,543652
64981,"JMJ Fintech Ltd",NULL,538834
65036,"Cartrade Tech Ltd",CARTRADE,543333
65082,"Rhetan TMT Ltd",NULL,543590
65118,"UFO Moviez India Ltd",UFO,539141
65131,"A-1 Ltd",NULL,542012
65133,"Landmark Cars Ltd",LANDMARK,543714
65149,"Harish Textile Engineers Ltd",NULL,542682
65153,"Sahaj Solar Ltd",SAHAJSOLAR,65153
65195,"Arvind Port & Infra Ltd",ARVINDPORT,65195
65216,"Sprayking Ltd",NULL,540079
65219,"Captain Technocast Ltd",NULL,540652
65221,"Metropolis Healthcare Ltd",METROPOLIS,542650
65240,"Accuracy Shipping Ltd",ACCURACY,535090
65252,"Sri Amarnath Finance Ltd",NULL,538863
65253,"Panafic Industrials Ltd",NULL,538860
65277,"Nifty 8-13 yr G-Sec",NIF812GSEC,532534
65297,"HEC Infra Projects Ltd",HECPROJECT,532533
65316,"Mihika Industries Ltd",NULL,538895
65384,"Vani Commercials Ltd",NULL,538918
65411,"Tirupati Forge Ltd",TIRUPATIFL,535021
65431,"Vishal Bearings Ltd",NULL,539398
65437,"Bharat Road Network Ltd",BRNL,540700
65456,"Vintage Coffee & Beverages Ltd",VINCOFE,538920
65468,"Vishwaraj Sugar Industries Ltd",VISHWARAJ,542852
65481,"Web Element Solutions Ltd",NULL,780016
65524,"Pudumjee Paper Products Ltd",PDMJEPAPER,539785
65562,"Bombay Super Hybrid Seeds Ltd",BSHSL,535077
65601,"Mercantile Ventures Ltd",NULL,538942
65688,"Imagicaaworld Entertainment Ltd",IMAGICAA,539056
65733,"Crompton Greaves Consumer Electricals Ltd",CROMPTON,539876
65734,"AGI Infra Ltd",AGIIL,539042
65777,"GBL Industries Ltd",NULL,539009
65789,"Kalpa Commercial Ltd",NULL,539014
65804,"Balkrishna Paper Mills Ltd",BALKRISHNA,539251
65807,"Ganges Securities Ltd",GANGESSECU,540647
65809,"Magadh Sugar & Energy Ltd",MAGADSUGAR,540650
65810,"Avadh Sugar & Energy Ltd",AVADHSUGAR,540649
65827,"Filtra Consultants & Engineers Ltd",NULL,539098
65828,"Athena Constructions Ltd",NULL,539099
65835,"Palash Securities Ltd",PALASHSECU,540648
65837,"UR Sugar Industries Ltd",NULL,539097
65841,"Infibeam Avenues Ltd",INFIBEAM,539807
65851,"Jiya Eco-Products Ltd",JIYAECO,539225
65853,"Gala Global Products Ltd",NULL,539228
65854,"SBI Nifty Next 50 ETF",SETFNN50,532557
65855,"SBI ETF Nifty Bank",SETFNIFBK,590137
65856,"SBI ETF BSE 100",NULL,539031
65859,"Franklin Leasing & Finance Ltd",NULL,539839
65863,"Tejnaksh Healthcare Ltd",NULL,539428
65868,"Shaival Reality Ltd",SHAIVAL,532593
65878,"InfoBeans Technologies Ltd",INFOBEAN,543644
65893,"Fine Organic Industries Ltd",FINEORG,541557
65910,"Blueblood Ventures Ltd",NULL,539637
65911,"Waaree Technologies Ltd",NULL,539337
65915,"Pecos Hotels & Pubs Ltd",NULL,539273
65916,"Garment Mantra Lifestyle Ltd",NULL,539216
65918,"Ambition Mica Ltd",NULL,539223
65921,"Shyam Century Ferrous Ltd",SHYAMCENT,539252
65953,"Zeal Aqua Ltd",NULL,539963
65960,"BSE Allcap",NULL,1153
65961,"BSE LargeCap",NULL,1155
65964,"BSE Commodities",NULL,1159
65965,"BSE Consumer Discretionary",NULL,1160
65966,"BSE Energy",NULL,1161
65967,"BSE Financial Services",NULL,1162
65968,"BSE Industrials",NULL,1163
65969,"BSE Telecommunication",NULL,1164
65970,"BSE Utilities",NULL,1165
65986,"Camson Seeds Ltd",NULL,540071
66000,"A B N Intercorp Ltd",ABNINT,532575
66008,"360 ONE WAM Ltd",360ONE,542772
66018,"Layla Textile and Traders Ltd",NULL,539125
66042,"Future Retail Ltd",FRETAIL,540064
66072,"Naksh Precious Metals Ltd",NULL,539402
66145,"Shriram Properties Ltd",SHRIRAMPPS,543419
66197,"ERIS Lifesciences Ltd",ERIS,540596
